Date,Team,Opponent,Team Score,Opponent Score,Location,Team Margin,Team Result,Team Location,Team Avg Scoring Margin,Opponent Average Scoring Margin
3/6/13,Mercer,Lipscomb,82,48,Mercer,34,Win,Home,5.41,-8.24
3/6/13,Lipscomb,Mercer,48,82,Mercer,-34,Loss,Away,-8.24,5.41
3/6/13,Georgia Tech,Miami FL,71,69,Miami FL,2,Win,Away,2.67,9.13
3/6/13,Miami FL,Georgia Tech,69,71,Miami FL,-2,Loss,Home,9.13,2.67
3/6/13,NC State,Wake Forest,81,66,NC State,15,Win,Home,7.35,-2.40
3/6/13,Wake Forest,NC State,66,81,NC State,-15,Loss,Away,-2.40,7.35
3/6/13,Nebraska,Minnesota,53,51,Nebraska,2,Win,Home,-4.90,7.03
3/6/13,Minnesota,Nebraska,51,53,Nebraska,-2,Loss,Away,7.03,-4.90
3/6/13,New Mexico,Nevada,75,62,Nevada,13,Win,Away,6.74,-4.93
3/6/13,Nevada,New Mexico,62,75,Nevada,-13,Loss,Home,-4.93,6.74
3/6/13,Oklahoma,West Virginia,83,70,Oklahoma,13,Win,Home,5.33,-1.94
3/6/13,West Virginia,Oklahoma,70,83,Oklahoma,-13,Loss,Away,-1.94,5.33
3/6/13,Michigan,Purdue,80,75,Purdue,5,Win,Away,11.93,1.00
3/6/13,Purdue,Michigan,75,80,Purdue,-5,Loss,Home,1.00,11.93
3/6/13,Robert Morris,St Francis NY,75,57,Robert Morris,18,Win,Home,5.67,-1.17
3/6/13,St Francis NY,Robert Morris,57,75,Robert Morris,-18,Loss,Away,-1.17,5.67
3/6/13,San Diego St,Air Force,58,51,San Diego St,7,Win,Home,7.75,1.11
3/6/13,Air Force,San Diego St,51,58,San Diego St,-7,Loss,Away,1.11,7.75
3/6/13,CS Bakersfield,Seattle,75,74,Seattle,1,Win,Away,-4.27,-3.18
3/6/13,Seattle,CS Bakersfield,74,75,Seattle,-1,Loss,Home,-3.18,-4.27
3/6/13,South Carolina,Mississippi St,79,72,South Carolina,7,Win,Home,-2.55,-9.30
3/6/13,Mississippi St,South Carolina,72,79,South Carolina,-7,Loss,Away,-9.30,-2.55
3/6/13,South Florida,Connecticut,65,51,South Florida,14,Win,Home,-3.40,4.47
3/6/13,Connecticut,South Florida,51,65,South Florida,-14,Loss,Away,4.47,-3.40
3/6/13,St Joseph's PA,Rhode Island,81,44,St Joseph's PA,37,Win,Home,3.76,-5.55
3/6/13,Rhode Island,St Joseph's PA,44,81,St Joseph's PA,-37,Loss,Away,-5.55,3.76
3/6/13,Syracuse,DePaul,78,57,Syracuse,21,Win,Home,12.68,-3.42
3/6/13,DePaul,Syracuse,57,78,Syracuse,-21,Loss,Away,-3.42,12.68
3/6/13,LSU,Texas A&M,68,57,Texas A&M,11,Win,Away,2.52,1.81
3/6/13,Texas A&M,LSU,57,68,Texas A&M,-11,Loss,Home,1.81,2.52
3/6/13,SMU,Tulsa,71,65,Tulsa,6,Win,Away,0.80,-1.38
3/6/13,Tulsa,SMU,65,71,Tulsa,-6,Loss,Home,-1.38,0.80
3/6/13,UCF,UAB,74,70,UAB,4,Win,Away,2.48,-0.87
3/6/13,UAB,UCF,70,74,UAB,-4,Loss,Home,-0.87,2.48
3/6/13,UNLV,Boise St,68,64,UNLV,4,Win,Home,7.52,4.69
3/6/13,Boise St,UNLV,64,68,UNLV,-4,Loss,Away,4.69,7.52
3/6/13,VA Commonwealth,Richmond,93,82,VA Commonwealth,11,Win,Home,13.55,4.00
3/6/13,Richmond,VA Commonwealth,82,93,VA Commonwealth,-11,Loss,Away,4.00,13.55
3/6/13,Villanova,Georgetown,67,57,Villanova,10,Win,Home,2.87,8.90
3/6/13,Georgetown,Villanova,57,67,Villanova,-10,Loss,Away,8.90,2.87
3/6/13,Wagner,Central Conn,72,50,Wagner,22,Win,Home,1.84,-4.20
3/6/13,Central Conn,Wagner,50,72,Wagner,-22,Loss,Away,-4.20,1.84
3/6/13,Washington,USC,65,57,Washington,8,Win,Home,1.16,-1.90
3/6/13,USC,Washington,57,65,Washington,-8,Loss,Away,-1.90,1.16
3/6/13,Washington St,UCLA,73,61,Washington St,12,Win,Home,1.55,6.42
3/6/13,UCLA,Washington St,61,73,Washington St,-12,Loss,Away,6.42,1.55
3/6/13,Colorado St,Wyoming,78,56,Wyoming,22,Win,Away,9.45,1.46
3/6/13,Wyoming,Colorado St,56,78,Wyoming,-22,Loss,Home,1.46,9.45
3/6/13,Xavier,St Louis,77,66,Xavier,11,Win,Home,2.87,10.50
3/6/13,St Louis,Xavier,66,77,Xavier,-11,Loss,Away,10.50,2.87
3/5/13,Akron,Miami OH,72,58,Akron,14,Win,Home,9.13,-6.82
3/5/13,Miami OH,Akron,58,72,Akron,-14,Loss,Away,-6.82,9.13
3/5/13,Ohio,Buffalo,72,69,Buffalo,3,Win,Away,9.16,-2.57
3/5/13,Buffalo,Ohio,69,72,Buffalo,-3,Loss,Home,-2.57,9.16
3/5/13,C Michigan,E Michigan,61,59,C Michigan,2,Win,Home,-5.03,-5.43
3/5/13,E Michigan,C Michigan,59,61,C Michigan,-2,Loss,Away,-5.43,-5.03
3/5/13,Boston College,Clemson,68,61,Clemson,7,Win,Away,-1.29,1.57
3/5/13,Clemson,Boston College,61,68,Clemson,-7,Loss,Home,1.57,-1.29
3/5/13,Liberty,Coastal Car,78,61,Coastal Car,17,Win,Away,-4.28,-0.38
3/5/13,Coastal Car,Liberty,61,78,Coastal Car,-17,Loss,Home,-0.38,-4.28
3/5/13,Duke,Virginia Tech,85,57,Duke,28,Win,Home,13.58,-4.13
3/5/13,Virginia Tech,Duke,57,85,Duke,-28,Loss,Away,-4.13,13.58
3/5/13,IL Chicago,Cleveland St,82,59,IL Chicago,23,Win,Home,-1.13,-7.17
3/5/13,Cleveland St,IL Chicago,59,82,IL Chicago,-23,Loss,Away,-7.17,-1.13
3/5/13,Ohio St,Indiana,67,58,Indiana,9,Win,Away,11.47,18.55
3/5/13,Indiana,Ohio St,58,67,Indiana,-9,Loss,Home,18.55,11.47
3/5/13,Iowa,Illinois,63,55,Iowa,8,Win,Home,7.61,3.87
3/5/13,Illinois,Iowa,55,63,Iowa,-8,Loss,Away,3.87,7.61
3/5/13,Kansas St,TCU,79,68,Kansas St,11,Win,Home,7.60,-8.53
3/5/13,TCU,Kansas St,68,79,Kansas St,-11,Loss,Away,-8.53,7.60
3/5/13,Kent,Bowling Green,69,61,Kent,8,Win,Home,4.06,-0.83
3/5/13,Bowling Green,Kent,61,69,Kent,-8,Loss,Away,-0.83,4.06
3/5/13,Marshall,Southern Miss,88,84,Marshall,4,Win,Home,-4.35,7.83
3/5/13,Southern Miss,Marshall,84,88,Marshall,-4,Loss,Away,7.83,-4.35
3/5/13,Mississippi,Alabama,87,83,Mississippi,4,Win,Home,11.10,3.50
3/5/13,Alabama,Mississippi,83,87,Mississippi,-4,Loss,Away,3.50,11.10
3/5/13,Missouri,Arkansas,93,63,Missouri,30,Win,Home,10.39,5.10
3/5/13,Arkansas,Missouri,63,93,Missouri,-30,Loss,Away,5.10,10.39
3/5/13,Notre Dame,St John's,66,40,Notre Dame,26,Win,Home,7.81,-0.53
3/5/13,St John's,Notre Dame,40,66,Notre Dame,-26,Loss,Away,-0.53,7.81
3/5/13,Providence,Seton Hall,76,66,Providence,10,Win,Home,3.43,-0.19
3/5/13,Seton Hall,Providence,66,76,Providence,-10,Loss,Away,-0.19,3.43
3/5/13,Marquette,Rutgers,60,54,Rutgers,6,Win,Away,6.73,-1.24
3/5/13,Rutgers,Marquette,54,60,Rutgers,-6,Loss,Home,-1.24,6.73
3/5/13,Toledo,N Illinois,70,46,Toledo,24,Win,Home,0.61,-10.11
3/5/13,N Illinois,Toledo,46,70,Toledo,-24,Loss,Away,-10.11,0.61
3/5/13,UNLV,Boise St,68,64,UNLV,4,Win,Home,7.52,4.69
3/5/13,Boise St,UNLV,64,68,UNLV,-4,Loss,Away,4.69,7.52
3/5/13,Memphis,UTEP,56,54,UTEP,2,Win,Away,10.58,2.63
3/5/13,UTEP,Memphis,54,56,UTEP,-2,Loss,Home,2.63,10.58
3/5/13,Ball St,W Michigan,89,85,W Michigan,4,Win,Away,-3.14,2.07
3/5/13,W Michigan,Ball St,85,89,W Michigan,-4,Loss,Home,2.07,-3.14
3/5/13,WI Green Bay,WI Milwaukee,62,46,WI Green Bay,16,Win,Home,2.23,-10.07
3/5/13,WI Milwaukee,WI Green Bay,46,62,WI Green Bay,-16,Loss,Away,-10.07,2.23
3/5/13,Youngstown St,Loyola-Chicago,62,60,Youngstown St,2,Win,Home,-1.57,1.27
3/5/13,Loyola-Chicago,Youngstown St,60,62,Youngstown St,-2,Loss,Away,1.27,-1.57
3/4/13,Coppin St,MD E Shore,63,60,Coppin St,3,Win,Home,-8.37,-14.48
3/4/13,MD E Shore,Coppin St,60,63,Coppin St,-3,Loss,Away,-14.48,-8.37
3/4/13,Hampton,Bethune-Cookman,75,66,Hampton,9,Win,Home,-1.47,-3.48
3/4/13,Bethune-Cookman,Hampton,66,75,Hampton,-9,Loss,Away,-3.48,-1.47
3/4/13,Kansas,Texas Tech,79,42,Kansas,37,Win,Home,13.35,-7.03
3/4/13,Texas Tech,Kansas,42,79,Kansas,-37,Loss,Away,-7.03,13.35
3/4/13,Louisville,Cincinnati,67,51,Louisville,16,Win,Home,15.55,8.45
3/4/13,Cincinnati,Louisville,51,67,Louisville,-16,Loss,Away,8.45,15.55
3/4/13,Morgan St,Delaware St,66,47,Morgan St,19,Win,Home,1.71,-6.18
3/4/13,Delaware St,Morgan St,47,66,Morgan St,-19,Loss,Away,-6.18,1.71
3/4/13,NC A&T,Savannah St,59,57,NC A&T,2,Win,Home,-0.87,-1.14
3/4/13,Savannah St,NC A&T,57,59,NC A&T,-2,Loss,Away,-1.14,-0.87
3/4/13,NC Central,S Carolina St,62,54,NC Central,8,Win,Home,5.48,-13.22
3/4/13,S Carolina St,NC Central,54,62,NC Central,-8,Loss,Away,-13.22,5.48
3/4/13,Norfolk St,Florida A&M,69,58,Norfolk St,11,Win,Home,1.26,-9.89
3/4/13,Florida A&M,Norfolk St,58,69,Norfolk St,-11,Loss,Away,-9.89,1.26
3/4/13,Montana,Southern Utah,86,74,Southern Utah,12,Win,Away,4.56,-6.68
3/4/13,Southern Utah,Montana,74,86,Southern Utah,-12,Loss,Home,-6.68,4.56
3/4/13,Texas,Baylor,79,70,Texas,9,Win,Home,0.50,6.73
3/4/13,Baylor,Texas,70,79,Texas,-9,Loss,Away,6.73,0.50
3/3/13,Boston College,Virginia,53,52,Boston College,1,Win,Home,-1.29,9.81
3/3/13,Virginia,Boston College,52,53,Boston College,-1,Loss,Away,9.81,-1.29
3/3/13,NC State,Georgia Tech,70,57,Georgia Tech,13,Win,Away,7.35,2.67
3/3/13,Georgia Tech,NC State,57,70,Georgia Tech,-13,Loss,Home,2.67,7.35
3/3/13,Iona,Siena,80,61,Iona,19,Win,Home,5.00,-8.73
3/3/13,Siena,Iona,61,80,Iona,-19,Loss,Away,-8.73,5.00
3/3/13,Loyola MD,Manhattan,63,61,Loyola MD,2,Win,Home,3.68,-2.38
3/3/13,Manhattan,Loyola MD,61,63,Loyola MD,-2,Loss,Away,-2.38,3.68
3/3/13,Marist,Fairfield,73,60,Marist,13,Win,Home,-4.67,2.03
3/3/13,Fairfield,Marist,60,73,Marist,-13,Loss,Away,2.03,-4.67
3/3/13,MD Baltimore Co,Binghamton,59,49,MD Baltimore Co,10,Win,Home,-9.21,-14.54
3/3/13,Binghamton,MD Baltimore Co,49,59,MD Baltimore Co,-10,Loss,Away,-14.54,-9.21
3/3/13,New Hampshire,Maine,79,74,New Hampshire,5,Win,Home,-3.52,-5.45
3/3/13,Maine,New Hampshire,74,79,New Hampshire,-5,Loss,Away,-5.45,-3.52
3/3/13,North Carolina,Florida St,79,58,North Carolina,21,Win,Home,7.30,-1.00
3/3/13,Florida St,North Carolina,58,79,North Carolina,-21,Loss,Away,-1.00,7.30
3/3/13,Pittsburgh,Villanova,73,64,Pittsburgh,9,Win,Home,14.71,2.87
3/3/13,Villanova,Pittsburgh,64,73,Pittsburgh,-9,Loss,Away,2.87,14.71
3/3/13,South Florida,DePaul,83,73,South Florida,10,Win,Home,-3.40,-3.42
3/3/13,DePaul,South Florida,73,83,South Florida,-10,Loss,Away,-3.42,-3.40
3/3/13,Stanford,Utah,84,66,Stanford,18,Win,Home,4.81,-1.93
3/3/13,Utah,Stanford,66,84,Stanford,-18,Loss,Away,-1.93,4.81
3/3/13,Stony Brook,Albany NY,75,70,Stony Brook,5,Win,Home,9.90,4.12
3/3/13,Albany NY,Stony Brook,70,75,Stony Brook,-5,Loss,Away,4.12,9.90
3/3/13,TX Pan American,New Orleans,71,57,TX Pan American,14,Win,Home,-5.07,-15.14
3/3/13,New Orleans,TX Pan American,57,71,TX Pan American,-14,Loss,Away,-15.14,-5.07
3/3/13,Hartford,Vermont,61,58,Vermont,3,Win,Away,-0.66,4.31
3/3/13,Vermont,Hartford,58,61,Vermont,-3,Loss,Home,4.31,-0.66
3/3/13,Washington,Washington St,72,68,Washington,4,Win,Home,1.16,1.55
3/3/13,Washington St,Washington,68,72,Washington,-4,Loss,Away,1.55,1.16
3/2/13,Appalachian St,Chattanooga,86,60,Appalachian St,26,Win,Home,-2.70,-5.48
3/2/13,Chattanooga,Appalachian St,60,86,Appalachian St,-26,Loss,Away,-5.48,-2.70
3/2/13,Ark Little Rock,Arkansas St,78,71,Ark Little Rock,7,Win,Home,-1.70,5.39
3/2/13,Arkansas St,Ark Little Rock,71,78,Ark Little Rock,-7,Loss,Away,5.39,-1.70
3/2/13,Arkansas,Kentucky,73,60,Arkansas,13,Win,Home,5.10,9.26
3/2/13,Kentucky,Arkansas,60,73,Arkansas,-13,Loss,Away,9.26,5.10
3/2/13,Vanderbilt,Auburn,62,55,Auburn,7,Win,Away,0.00,-3.81
3/2/13,Auburn,Vanderbilt,55,62,Auburn,-7,Loss,Home,-3.81,0.00
3/2/13,Austin Peay,TN Martin,91,58,Austin Peay,33,Win,Home,-8.03,-12.59
3/2/13,TN Martin,Austin Peay,58,91,Austin Peay,-33,Loss,Away,-12.59,-8.03
3/2/13,Kansas St,Baylor,64,61,Baylor,3,Win,Away,7.60,6.73
3/2/13,Baylor,Kansas St,61,64,Baylor,-3,Loss,Home,6.73,7.60
3/2/13,Belmont,Jacksonville St,78,71,Belmont,7,Win,Home,12.75,-0.19
3/2/13,Jacksonville St,Belmont,71,78,Belmont,-7,Loss,Away,-0.19,12.75
3/2/13,Boise St,Colorado St,78,65,Boise St,13,Win,Home,4.69,9.45
3/2/13,Colorado St,Boise St,65,78,Boise St,-13,Loss,Away,9.45,4.69
3/2/13,Ohio,Bowling Green,78,65,Bowling Green,13,Win,Away,9.16,-0.83
3/2/13,Bowling Green,Ohio,65,78,Bowling Green,-13,Loss,Home,-0.83,9.16
3/2/13,Bryant,St Francis PA,85,60,Bryant,25,Win,Home,2.90,-10.79
3/2/13,St Francis PA,Bryant,60,85,Bryant,-25,Loss,Away,-10.79,2.90
3/2/13,Buffalo,Akron,81,67,Buffalo,14,Win,Home,-2.57,9.13
3/2/13,Akron,Buffalo,67,81,Buffalo,-14,Loss,Away,9.13,-2.57
3/2/13,California,Colorado,62,46,California,16,Win,Home,3.60,4.80
3/2/13,Colorado,California,46,62,California,-16,Loss,Away,4.80,3.60
3/2/13,Rider,Canisius,65,61,Canisius,4,Win,Away,0.90,3.37
3/2/13,Canisius,Rider,61,65,Canisius,-4,Loss,Home,3.37,0.90
3/2/13,Robert Morris,Central Conn,81,61,Central Conn,20,Win,Away,5.67,-4.20
3/2/13,Central Conn,Robert Morris,61,81,Central Conn,-20,Loss,Home,-4.20,5.67
3/2/13,Charleston So,Coastal Car,75,64,Charleston So,11,Win,Home,4.32,-0.38
3/2/13,Coastal Car,Charleston So,64,75,Charleston So,-11,Loss,Away,-0.38,4.32
3/2/13,Cincinnati,Connecticut,61,56,Cincinnati,5,Win,Home,8.45,4.47
3/2/13,Connecticut,Cincinnati,56,61,Cincinnati,-5,Loss,Away,4.47,8.45
3/2/13,Brown,Columbia,61,58,Columbia,3,Win,Away,-3.30,0.23
3/2/13,Columbia,Brown,58,61,Columbia,-3,Loss,Home,0.23,-3.30
3/2/13,Yale,Cornell,79,70,Cornell,9,Win,Away,-3.14,-4.90
3/2/13,Cornell,Yale,70,79,Cornell,-9,Loss,Home,-4.90,-3.14
3/2/13,Creighton,Wichita St,91,79,Creighton,12,Win,Home,12.32,8.87
3/2/13,Wichita St,Creighton,79,91,Creighton,-12,Loss,Away,8.87,12.32
3/2/13,UC Davis,CS Fullerton,71,68,CS Fullerton,3,Win,Away,-0.20,0.38
3/2/13,CS Fullerton,UC Davis,68,71,CS Fullerton,-3,Loss,Home,0.38,-0.20
3/2/13,Santa Barbara,CS Northridge,83,74,CS Northridge,9,Win,Away,-4.68,-1.97
3/2/13,CS Northridge,Santa Barbara,74,83,CS Northridge,-9,Loss,Home,-1.97,-4.68
3/2/13,CS Sacramento,Idaho St,53,52,CS Sacramento,1,Win,Home,-2.63,-8.14
3/2/13,Idaho St,CS Sacramento,52,53,CS Sacramento,-1,Loss,Away,-8.14,-2.63
3/2/13,Davidson,Ga Southern,83,48,Davidson,35,Win,Home,10.55,-4.59
3/2/13,Ga Southern,Davidson,48,83,Davidson,-35,Loss,Away,-4.59,10.55
3/2/13,Dayton,Richmond,78,74,Dayton,4,Win,Home,5.47,4.00
3/2/13,Richmond,Dayton,74,78,Dayton,-4,Loss,Away,4.00,5.47
3/2/13,Delaware,George Mason,82,77,Delaware,5,Win,Home,-0.10,2.27
3/2/13,George Mason,Delaware,77,82,Delaware,-5,Loss,Away,2.27,-0.10
3/2/13,Denver,New Mexico St,66,60,Denver,6,Win,Home,10.21,4.53
3/2/13,New Mexico St,Denver,60,66,Denver,-6,Loss,Away,4.53,10.21
3/2/13,S Illinois,Drake,66,63,Drake,3,Win,Away,-2.93,-1.93
3/2/13,Drake,S Illinois,63,66,Drake,-3,Loss,Home,-1.93,-2.93
3/2/13,Drexel,UNC Wilmington,62,46,Drexel,16,Win,Home,0.10,-7.83
3/2/13,UNC Wilmington,Drexel,46,62,Drexel,-16,Loss,Away,-7.83,0.10
3/2/13,Duke,Miami FL,79,76,Duke,3,Win,Home,13.58,9.13
3/2/13,Miami FL,Duke,76,79,Duke,-3,Loss,Away,9.13,13.58
3/2/13,E Illinois,Edwardsville,61,46,E Illinois,15,Win,Home,-3.63,-6.52
3/2/13,Edwardsville,E Illinois,46,61,E Illinois,-15,Loss,Away,-6.52,-3.63
3/2/13,E Michigan,W Michigan,50,49,E Michigan,1,Win,Home,-5.43,2.07
3/2/13,W Michigan,E Michigan,49,50,E Michigan,-1,Loss,Away,2.07,-5.43
3/2/13,North Dakota,E Washington,78,74,E Washington,4,Win,Away,-3.68,-5.29
3/2/13,E Washington,North Dakota,74,78,E Washington,-4,Loss,Home,-5.29,-3.68
3/2/13,Elon,UNC Greensboro,80,66,Elon,14,Win,Home,2.39,-4.37
3/2/13,UNC Greensboro,Elon,66,80,Elon,-14,Loss,Away,-4.37,2.39
3/2/13,Evansville,Indiana St,84,68,Evansville,16,Win,Home,2.63,0.62
3/2/13,Indiana St,Evansville,68,84,Evansville,-16,Loss,Away,0.62,2.63
3/2/13,Mt St Mary's,F Dickinson,103,82,F Dickinson,21,Win,Away,-1.13,-13.35
3/2/13,F Dickinson,Mt St Mary's,82,103,F Dickinson,-21,Loss,Home,-13.35,-1.13
3/2/13,FL Atlantic,Florida Intl,77,60,FL Atlantic,17,Win,Home,-3.43,-0.55
3/2/13,Florida Intl,FL Atlantic,60,77,FL Atlantic,-17,Loss,Away,-0.55,-3.43
3/2/13,FL Gulf Coast,Kennesaw,67,49,FL Gulf Coast,18,Win,Home,4.57,-10.63
3/2/13,Kennesaw,FL Gulf Coast,49,67,FL Gulf Coast,-18,Loss,Away,-10.63,4.57
3/2/13,Florida,Alabama,64,52,Florida,12,Win,Home,18.77,3.50
3/2/13,Alabama,Florida,52,64,Florida,-12,Loss,Away,3.50,18.77
3/2/13,Fresno St,Air Force,56,41,Fresno St,15,Win,Home,-3.15,1.11
3/2/13,Air Force,Fresno St,41,56,Fresno St,-15,Loss,Away,1.11,-3.15
3/2/13,Col Charleston,Furman,74,50,Furman,24,Win,Away,4.70,-12.70
3/2/13,Furman,Col Charleston,50,74,Furman,-24,Loss,Home,-12.70,4.70
3/2/13,St Louis,G Washington,66,58,G Washington,8,Win,Away,10.50,0.93
3/2/13,G Washington,St Louis,58,66,G Washington,-8,Loss,Home,0.93,10.50
3/2/13,Gardner Webb,Presbyterian,76,57,Gardner Webb,19,Win,Home,2.86,-12.93
3/2/13,Presbyterian,Gardner Webb,57,76,Gardner Webb,-19,Loss,Away,-12.93,2.86
3/2/13,Georgetown,Rutgers,64,51,Georgetown,13,Win,Home,8.90,-1.24
3/2/13,Rutgers,Georgetown,51,64,Georgetown,-13,Loss,Away,-1.24,8.90
3/2/13,Georgia,Tennessee,78,68,Georgia,10,Win,Home,-0.65,3.33
3/2/13,Tennessee,Georgia,68,78,Georgia,-10,Loss,Away,3.33,-0.65
3/2/13,Gonzaga,Portland,81,52,Gonzaga,29,Win,Home,17.40,-9.00
3/2/13,Portland,Gonzaga,52,81,Gonzaga,-29,Loss,Away,-9.00,17.40
3/2/13,Alabama St,Grambling,74,62,Grambling,12,Win,Away,-8.93,-27.37
3/2/13,Grambling,Alabama St,62,74,Grambling,-12,Loss,Home,-27.37,-8.93
3/2/13,Hampton,Florida A&M,77,68,Hampton,9,Win,Home,-1.47,-9.89
3/2/13,Florida A&M,Hampton,68,77,Hampton,-9,Loss,Away,-9.89,-1.47
3/2/13,Cal Poly SLO,Hawaii,64,61,Hawaii,3,Win,Away,0.96,1.21
3/2/13,Hawaii,Cal Poly SLO,61,64,Hawaii,-3,Loss,Home,1.21,0.96
3/2/13,High Point,Campbell,63,62,High Point,1,Win,Home,3.15,-4.82
3/2/13,Campbell,High Point,62,63,High Point,-1,Loss,Away,-4.82,3.15
3/2/13,Holy Cross,Colgate,74,59,Holy Cross,15,Win,Home,-3.17,-6.16
3/2/13,Colgate,Holy Cross,59,74,Holy Cross,-15,Loss,Away,-6.16,-3.17
3/2/13,Houston,Marshall,103,76,Houston,27,Win,Home,4.32,-4.35
3/2/13,Marshall,Houston,76,103,Houston,-27,Loss,Away,-4.35,4.32
3/2/13,Delaware St,Howard,56,53,Howard,3,Win,Away,-6.18,-8.96
3/2/13,Howard,Delaware St,53,56,Howard,-3,Loss,Home,-8.96,-6.18
3/2/13,Detroit,IL Chicago,79,67,IL Chicago,12,Win,Away,6.03,-1.13
3/2/13,IL Chicago,Detroit,67,79,IL Chicago,-12,Loss,Home,-1.13,6.03
3/2/13,Illinois,Nebraska,72,65,Illinois,7,Win,Home,3.87,-4.90
3/2/13,Nebraska,Illinois,65,72,Illinois,-7,Loss,Away,-4.90,3.87
3/2/13,Indiana,Iowa,73,60,Indiana,13,Win,Home,18.55,7.61
3/2/13,Iowa,Indiana,60,73,Indiana,-13,Loss,Away,7.61,18.55
3/2/13,Missouri KC,IUPUI,48,44,IUPUI,4,Win,Away,-10.87,-13.00
3/2/13,IUPUI,Missouri KC,44,48,IUPUI,-4,Loss,Home,-13.00,-10.87
3/2/13,Jackson St,Alabama A&M,60,57,Jackson St,3,Win,Home,-5.44,-9.04
3/2/13,Alabama A&M,Jackson St,57,60,Jackson St,-3,Loss,Away,-9.04,-5.44
3/2/13,Kansas,West Virginia,91,65,Kansas,26,Win,Home,13.35,-1.94
3/2/13,West Virginia,Kansas,65,91,Kansas,-26,Loss,Away,-1.94,13.35
3/2/13,La Salle,Duquesne,97,64,La Salle,33,Win,Home,7.07,-8.03
3/2/13,Duquesne,La Salle,64,97,La Salle,-33,Loss,Away,-8.03,7.07
3/2/13,Lafayette,American Univ,80,72,Lafayette,8,Win,Home,-0.41,-6.03
3/2/13,American Univ,Lafayette,72,80,Lafayette,-8,Loss,Away,-6.03,-0.41
3/2/13,Oral Roberts,Lamar,68,50,Lamar,18,Win,Away,2.80,-17.29
3/2/13,Lamar,Oral Roberts,50,68,Lamar,-18,Loss,Home,-17.29,2.80
3/2/13,Lehigh,Army,81,75,Lehigh,6,Win,Home,7.24,3.03
3/2/13,Army,Lehigh,75,81,Lehigh,-6,Loss,Away,3.03,7.24
3/2/13,North Florida,Lipscomb,85,78,Lipscomb,7,Win,Away,-3.93,-8.24
3/2/13,Lipscomb,North Florida,78,85,Lipscomb,-7,Loss,Home,-8.24,-3.93
3/2/13,Long Island,Quinnipiac,96,90,Long Island,6,Win,Home,2.50,0.16
3/2/13,Quinnipiac,Long Island,90,96,Long Island,-6,Loss,Away,0.16,2.50
3/2/13,Louisiana Tech,San Jose St,88,61,Louisiana Tech,27,Win,Home,8.70,-8.11
3/2/13,San Jose St,Louisiana Tech,61,88,Louisiana Tech,-27,Loss,Away,-8.11,8.70
3/2/13,BYU,Loy Marymount,73,70,Loy Marymount,3,Win,Away,6.80,-6.61
3/2/13,Loy Marymount,BYU,70,73,Loy Marymount,-3,Loss,Home,-6.61,6.80
3/2/13,Marquette,Notre Dame,72,64,Marquette,8,Win,Home,6.73,7.81
3/2/13,Notre Dame,Marquette,64,72,Marquette,-8,Loss,Away,7.81,6.73
3/2/13,Cent Arkansas,McNeese St,68,67,McNeese St,1,Win,Away,-4.70,-6.73
3/2/13,McNeese St,Cent Arkansas,67,68,McNeese St,-1,Loss,Home,-6.73,-4.70
3/2/13,Kent,Miami OH,78,58,Miami OH,20,Win,Away,4.06,-6.82
3/2/13,Miami OH,Kent,58,78,Miami OH,-20,Loss,Home,-6.82,4.06
3/2/13,Michigan,Michigan St,58,57,Michigan,1,Win,Home,11.93,8.67
3/2/13,Michigan St,Michigan,57,58,Michigan,-1,Loss,Away,8.67,11.93
3/2/13,Minnesota,Penn St,73,44,Minnesota,29,Win,Home,7.03,-6.27
3/2/13,Penn St,Minnesota,44,73,Minnesota,-29,Loss,Away,-6.27,7.03
3/2/13,Mississippi St,Mississippi,73,67,Mississippi St,6,Win,Home,-9.30,11.10
3/2/13,Mississippi,Mississippi St,67,73,Mississippi St,-6,Loss,Away,11.10,-9.30
3/2/13,Missouri,LSU,89,76,Missouri,13,Win,Home,10.39,2.52
3/2/13,LSU,Missouri,76,89,Missouri,-13,Loss,Away,2.52,10.39
3/2/13,Missouri St,Bradley,64,56,Missouri St,8,Win,Home,-7.90,-0.26
3/2/13,Bradley,Missouri St,56,64,Missouri St,-8,Loss,Away,-0.26,-7.90
3/2/13,Wagner,Monmouth NJ,67,57,Monmouth NJ,10,Win,Away,1.84,-7.84
3/2/13,Monmouth NJ,Wagner,57,67,Monmouth NJ,-10,Loss,Home,-7.84,1.84
3/2/13,Montana,Montana St,71,68,Montana St,3,Win,Away,4.56,-3.89
3/2/13,Montana St,Montana,68,71,Montana St,-3,Loss,Home,-3.89,4.56
3/2/13,Morgan St,MD E Shore,58,45,Morgan St,13,Win,Home,1.71,-14.48
3/2/13,MD E Shore,Morgan St,45,58,Morgan St,-13,Loss,Away,-14.48,1.71
3/2/13,SE Missouri St,Murray St,84,68,Murray St,16,Win,Away,0.76,4.19
3/2/13,Murray St,SE Missouri St,68,84,Murray St,-16,Loss,Home,4.19,0.76
3/2/13,C Michigan,N Illinois,69,50,N Illinois,19,Win,Away,-5.03,-10.11
3/2/13,N Illinois,C Michigan,50,69,N Illinois,-19,Loss,Home,-10.11,-5.03
3/2/13,N Kentucky,Jacksonville,66,62,N Kentucky,4,Win,Home,-2.31,-5.45
3/2/13,Jacksonville,N Kentucky,62,66,N Kentucky,-4,Loss,Away,-5.45,-2.31
